ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2023. 11. 16 오전 12:00:00,184.6331571,179.2763527,190.052736,184.6331571,184.6331571,-0.09036900092,-0.09036900092,-0.09036900092,2.360639145,2.360639145,2.360639145,0.003552591737,0.003552591737,0.003552591737,-2.454560738,-2.454560738,-2.454560738,0,0,0,184.5427881
2023. 11. 17 오전 12:00:00,184.6709198,180.300131,190.9119608,184.6709198,184.6709198,0.6137790902,0.6137790902,0.6137790902,2.360639145,2.360639145,2.360639145,0.1317522295,0.1317522295,0.1317522295,-1.878612284,-1.878612284,-1.878612284,0,0,0,185.2846989
2023. 11. 20 오전 12:00:00,184.784208,181.8811983,192.559879,184.784208,184.784208,2.363358846,2.363358846,2.363358846,2.360639145,2.360639145,2.360639145,0.1609066514,0.1609066514,0.1609066514,-0.1581869508,-0.1581869508,-0.1581869508,0,0,0,187.1475669
2023. 11. 22 오전 12:00:00,184.8597335,183.0887259,193.7385532,184.8597335,184.8597335,3.449281015,3.449281015,3.449281015,2.360639145,2.360639145,2.360639145,0.1506695243,0.1506695243,0.1506695243,0.9379723457,0.9379723457,0.9379723457,0,0,0,188.3090145
2023. 11. 27 오전 12:00:00,185.0485471,185.5352525,196.142868,185.0485471,185.0485471,5.800750808,5.800750808,5.800750808,2.360639145,2.360639145,2.360639145,0.1609066514,0.1609066514,0.1609066514,3.279205011,3.279205011,3.279205011,0,0,0,190.8492979
2023. 11. 29 오전 12:00:00,185.1240726,185.796951,196.9339606,185.1240726,185.1240726,6.514985206,6.514985206,6.514985206,2.360639145,2.360639145,2.360639145,0.1506695243,0.1506695243,0.1506695243,4.003676536,4.003676536,4.003676536,0,0,0,191.6390578
2023. 11. 30 오전 12:00:00,185.1618353,186.0960162,197.3198492,185.1618353,185.1618353,6.680235953,6.680235953,6.680235953,2.360639145,2.360639145,2.360639145,0.003552591737,0.003552591737,0.003552591737,4.316044216,4.316044216,4.316044216,0,0,0,191.8420713
2023. 12. 6 오전 12:00:00,185.3884117,187.8659638,198.2666501,185.3884117,185.3884117,8.055057179,8.055057179,8.055057179,2.360639145,2.360639145,2.360639145,0.1506695243,0.1506695243,0.1506695243,5.543748509,5.543748509,5.543748509,0,0,0,193.4434688
2023. 12. 7 오전 12:00:00,185.4261744,187.8688721,198.7204505,185.4261744,185.4261744,8.02238147,8.02238147,8.02238147,2.360639145,2.360639145,2.360639145,0.003552591737,0.003552591737,0.003552591737,5.658189733,5.658189733,5.658189733,0,0,0,193.4485559
2023. 12. 13 오전 12:00:00,185.6527508,188.794462,199.9395054,185.6527508,185.6527508,8.5439669,8.5439669,8.5439669,2.360639145,2.360639145,2.360639145,0.1506695243,0.1506695243,0.1506695243,6.03265823,6.03265823,6.03265823,0,0,0,194.1967177
2023. 12. 14 오전 12:00:00,185.6905135,188.8952346,199.659402,185.6905135,185.6905135,8.428357319,8.428357319,8.428357319,2.360639145,2.360639145,2.360639145,0.003552591737,0.003552591737,0.003552591737,6.064165581,6.064165581,6.064165581,0,0,0,194.1188708
2023. 12. 19 오전 12:00:00,185.8793271,189.0044616,199.8684314,185.8793271,185.8793271,8.665456639,8.665456639,8.665456639,2.360639145,2.360639145,2.360639145,0.1432797586,0.1432797586,0.1432797586,6.161537735,6.161537735,6.161537735,0,0,0,194.5447838
2023. 12. 20 오전 12:00:00,185.9170899,188.965144,199.8884033,185.9170899,185.9170899,8.679493476,8.679493476,8.679493476,2.360639145,2.360639145,2.360639145,0.1506695243,0.1506695243,0.1506695243,6.168184806,6.168184806,6.168184806,0,0,0,194.5965833
2023. 12. 26 오전 12:00:00,186.1436662,189.2366245,199.9498486,186.1436662,186.1436662,8.524063473,8.524063473,8.524063473,2.360639145,2.360639145,2.360639145,0.1432797586,0.1432797586,0.1432797586,6.020144569,6.020144569,6.020144569,0,0,0,194.6677297
2023. 12. 27 오전 12:00:00,186.181429,188.9626969,200.1444723,186.181429,186.181429,8.460279741,8.460279741,8.460279741,2.360639145,2.360639145,2.360639145,0.1506695243,0.1506695243,0.1506695243,5.948971071,5.948971071,5.948971071,0,0,0,194.6417087
2024. 1. 3 오전 12:00:00,186.4457681,188.0353533,199.6199002,186.4457681,186.4457681,7.476367182,7.476367182,7.476367182,2.360639145,2.360639145,2.360639145,0.1506695243,0.1506695243,0.1506695243,4.965058513,4.965058513,4.965058513,0,0,0,193.9221352
2024. 1. 5 오전 12:00:00,186.5212935,188.0710594,198.9363857,186.5212935,186.5212935,7.048380969,7.048380969,7.048380969,2.360639145,2.360639145,2.360639145,0.1317522295,0.1317522295,0.1317522295,4.555989595,4.555989595,4.555989595,0,0,0,193.5696745
2024. 1. 9 오전 12:00:00,186.6723444,187.4044416,198.1032423,186.6614549,186.6723444,6.223663076,6.223663076,6.223663076,2.360639145,2.360639145,2.360639145,0.1432797586,0.1432797586,0.1432797586,3.719744172,3.719744172,3.719744172,0,0,0,192.8960075
2024. 1. 10 오전 12:00:00,186.7101071,186.8089967,198.5635803,186.622302,186.7298179,6.045007528,6.045007528,6.045007528,2.360639145,2.360639145,2.360639145,0.1506695243,0.1506695243,0.1506695243,3.533698859,3.533698859,3.533698859,0,0,0,192.7551147
2024. 1. 12 오전 12:00:00,186.7856326,187.074132,198.3851493,186.4314398,186.9362127,5.717087516,5.717087516,5.717087516,2.360639145,2.360639145,2.360639145,0.1317522295,0.1317522295,0.1317522295,3.224696142,3.224696142,3.224696142,0,0,0,192.5027201
2024. 1. 16 오전 12:00:00,186.9366835,187.1259145,197.6079219,186.4767774,187.2600803,5.496027157,5.496027157,5.496027157,2.360639145,2.360639145,2.360639145,0.1432797586,0.1432797586,0.1432797586,2.992108253,2.992108253,2.992108253,0,0,0,192.4327107
2024. 1. 19 오전 12:00:00,187.0499717,187.4387507,198.7242259,186.040971,187.7559541,5.758451545,5.758451545,5.758451545,2.360639145,2.360639145,2.360639145,0.1317522295,0.1317522295,0.1317522295,3.266060171,3.266060171,3.266060171,0,0,0,192.8084232
2024. 1. 22 오전 12:00:00,187.1632599,188.1115142,199.5396106,185.9412785,188.0821099,6.480594975,6.480594975,6.480594975,2.360639145,2.360639145,2.360639145,0.1609066514,0.1609066514,0.1609066514,3.959049178,3.959049178,3.959049178,0,0,0,193.6438549
2024. 1. 23 오전 12:00:00,187.2010226,188.2914845,199.5338947,185.8078167,188.3353768,6.779648665,6.779648665,6.779648665,2.360639145,2.360639145,2.360639145,0.1432797586,0.1432797586,0.1432797586,4.275729761,4.275729761,4.275729761,0,0,0,193.9806713
2024. 1. 26 오전 12:00:00,187.3143108,189.0267924,201.647203,185.2376464,189.1764226,7.915624021,7.915624021,7.915624021,2.360639145,2.360639145,2.360639145,0.1317522295,0.1317522295,0.1317522295,5.423232646,5.423232646,5.423232646,0,0,0,195.2299348
2024. 1. 29 오전 12:00:00,187.427599,190.7349075,203.1618474,185.0629548,189.5690064,9.249645349,9.249645349,9.249645349,2.360639145,2.360639145,2.360639145,0.1609066514,0.1609066514,0.1609066514,6.728099553,6.728099553,6.728099553,0,0,0,196.6772443
2024. 1. 30 오전 12:00:00,187.4653617,190.8350205,203.674539,184.8997293,189.7939141,9.664452169,9.664452169,9.664452169,2.360639145,2.360639145,2.360639145,0.1432797586,0.1432797586,0.1432797586,7.160533265,7.160533265,7.160533265,0,0,0,197.1298139
2024. 2. 1 오전 12:00:00,187.5408872,191.6178671,204.2898095,184.4681097,190.3572811,10.33201537,10.33201537,10.33201537,2.360639145,2.360639145,2.360639145,0.003552591737,0.003552591737,0.003552591737,7.967823636,7.967823636,7.967823636,0,0,0,197.8729025
2024. 2. 2 오전 12:00:00,187.5786499,191.279208,205.3611475,184.1712876,190.6766945,10.81691606,10.81691606,10.81691606,2.360639145,2.360639145,2.360639145,0.1317522295,0.1317522295,0.1317522295,8.32452469,8.32452469,8.32452469,0,0,0,198.395566
2024. 2. 5 오전 12:00:00,187.6919381,192.8024057,206.0908955,184.0559188,191.1198387,11.62606849,11.62606849,11.62606849,2.360639145,2.360639145,2.360639145,0.1609066514,0.1609066514,0.1609066514,9.104522698,9.104522698,9.104522698,0,0,0,199.3180066
2024. 2. 6 오전 12:00:00,187.7297008,192.2782957,206.6851229,183.8108914,191.454552,11.74688094,11.74688094,11.74688094,2.360639145,2.360639145,2.360639145,0.1432797586,0.1432797586,0.1432797586,9.242962036,9.242962036,9.242962036,0,0,0,199.4765817
2024. 2. 8 오전 12:00:00,187.8052263,191.5633131,207.0227284,183.3121152,191.9284706,11.66655259,11.66655259,11.66655259,2.360639145,2.360639145,2.360639145,0.003552591737,0.003552591737,0.003552591737,9.302360856,9.302360856,9.302360856,0,0,0,199.4717789
2024. 2. 9 오전 12:00:00,187.842989,192.0799834,206.9514617,183.117298,192.3728066,11.70798924,11.70798924,11.70798924,2.360639145,2.360639145,2.360639145,0.1317522295,0.1317522295,0.1317522295,9.215597868,9.215597868,9.215597868,0,0,0,199.5509782
2024. 2. 12 오전 12:00:00,187.9562772,191.2545945,206.6169512,182.9084949,192.8958365,10.99276807,10.99276807,10.99276807,2.360639145,2.360639145,2.360639145,0.1609066514,0.1609066514,0.1609066514,8.471222275,8.471222275,8.471222275,0,0,0,198.9490452
2024. 2. 13 오전 12:00:00,187.9940399,190.4660218,206.4710399,182.6749266,193.396816,10.56884972,10.56884972,10.56884972,2.360639145,2.360639145,2.360639145,0.1432797586,0.1432797586,0.1432797586,8.064930816,8.064930816,8.064930816,0,0,0,198.5628896
2024. 2. 15 오전 12:00:00,188.0695654,188.718209,206.4340316,182.1242692,194.0438644,9.399899493,9.399899493,9.399899493,2.360639145,2.360639145,2.360639145,0.003552591737,0.003552591737,0.003552591737,7.035707756,7.035707756,7.035707756,0,0,0,197.4694648
2024. 2. 16 오전 12:00:00,188.1073281,188.9095533,206.0061352,181.8314857,194.4519796,8.91670407,8.91670407,8.91670407,2.360639145,2.360639145,2.360639145,0.1317522295,0.1317522295,0.1317522295,6.424312695,6.424312695,6.424312695,0,0,0,197.0240322
2024. 2. 22 오전 12:00:00,188.3339045,183.4624946,201.8178925,180.5564339,195.4857675,4.291809079,4.291809079,4.291809079,2.360639145,2.360639145,2.360639145,0.003552591737,0.003552591737,0.003552591737,1.927617342,1.927617342,1.927617342,0,0,0,192.6257135
2024. 2. 23 오전 12:00:00,188.3716672,182.1720743,201.4992291,180.2595804,195.8907303,3.626285952,3.626285952,3.626285952,2.360639145,2.360639145,2.360639145,0.1317522295,0.1317522295,0.1317522295,1.133894578,1.133894578,1.133894578,0,0,0,191.9979531
2024. 2. 26 오전 12:00:00,188.4849554,180.6098822,199.2143757,180.1181864,196.4918015,1.408901113,1.408901113,1.408901113,2.360639145,2.360639145,2.360639145,0.1609066514,0.1609066514,0.1609066514,-1.112644684,-1.112644684,-1.112644684,0,0,0,189.8938565
2024. 2. 28 오전 12:00:00,188.5604808,178.7479301,199.5815393,179.6522932,197.321025,0.1081538543,0.1081538543,0.1081538543,2.360639145,2.360639145,2.360639145,0.1506695243,0.1506695243,0.1506695243,-2.403154815,-2.403154815,-2.403154815,0,0,0,188.6686347
2024. 2. 29 오전 12:00:00,188.5982435,177.2142998,198.081397,179.3958682,198.085883,-0.597823122,-0.597823122,-0.597823122,2.360639145,2.360639145,2.360639145,0.003552591737,0.003552591737,0.003552591737,-2.962014859,-2.962014859,-2.962014859,0,0,0,188.0004204
2024. 3. 4 오전 12:00:00,188.7492945,176.7552823,197.5911139,178.6532057,199.4138793,-1.975327861,-1.975327861,-1.975327861,2.360639145,2.360639145,2.360639145,0.1609066514,0.1609066514,0.1609066514,-4.496873658,-4.496873658,-4.496873658,0,0,0,186.7739666
2024. 3. 6 오전 12:00:00,188.8248199,175.3160679,199.0952141,177.9059256,200.4646248,-2.298016457,-2.298016457,-2.298016457,2.360639145,2.360639145,2.360639145,0.1506695243,0.1506695243,0.1506695243,-4.809325127,-4.809325127,-4.809325127,0,0,0,186.5268035
2024. 3. 7 오전 12:00:00,188.8625826,174.7163528,198.9047448,177.4541749,200.894339,-2.488070649,-2.488070649,-2.488070649,2.360639145,2.360639145,2.360639145,0.003552591737,0.003552591737,0.003552591737,-4.852262386,-4.852262386,-4.852262386,0,0,0,186.374512
2024. 3. 11 오전 12:00:00,189.0136336,173.8977998,201.5887619,176.5451685,201.9529956,-1.826108001,-1.826108001,-1.826108001,2.360639145,2.360639145,2.360639145,0.1609066514,0.1609066514,0.1609066514,-4.347653798,-4.347653798,-4.347653798,0,0,0,187.1875256
2024. 3. 13 오전 12:00:00,189.089159,173.5506368,202.6728189,175.5191944,202.9449853,-1.254291331,-1.254291331,-1.254291331,2.360639145,2.360639145,2.360639145,0.1506695243,0.1506695243,0.1506695243,-3.765600001,-3.765600001,-3.765600001,0,0,0,187.8348677
2024. 3. 14 오전 12:00:00,189.1269217,174.6357694,202.7885265,175.0487069,203.3577836,-1.051335745,-1.051335745,-1.051335745,2.360639145,2.360639145,2.360639145,0.003552591737,0.003552591737,0.003552591737,-3.415527482,-3.415527482,-3.415527482,0,0,0,188.075586
2024. 3. 20 오전 12:00:00,189.3534981,174.3486443,207.1612417,173.4747707,205.2692965,1.56550954,1.56550954,1.56550954,2.360639145,2.360639145,2.360639145,0.1506695243,0.1506695243,0.1506695243,-0.9457991297,-0.9457991297,-0.9457991297,0,0,0,190.9190076
2024. 3. 21 오전 12:00:00,189.3912608,174.3389035,207.772839,173.2470445,205.8131139,1.829565469,1.829565469,1.829565469,2.360639145,2.360639145,2.360639145,0.003552591737,0.003552591737,0.003552591737,-0.5346262676,-0.5346262676,-0.5346262676,0,0,0,191.2208263
2024. 3. 27 오전 12:00:00,189.6178372,176.1708512,212.6652106,171.7506102,207.3693773,4.024165616,4.024165616,4.024165616,2.360639145,2.360639145,2.360639145,0.1506695243,0.1506695243,0.1506695243,1.512856947,1.512856947,1.512856947,0,0,0,193.6420028
2024. 3. 28 오전 12:00:00,189.6555999,175.4385258,212.5777297,171.3415252,208.2037981,4.129861385,4.129861385,4.129861385,2.360639145,2.360639145,2.360639145,0.003552591737,0.003552591737,0.003552591737,1.765669648,1.765669648,1.765669648,0,0,0,193.7854613
2024. 4. 2 오전 12:00:00,189.8444136,175.7364755,215.4335065,170.1686886,209.7633951,5.166919717,5.166919717,5.166919717,2.360639145,2.360639145,2.360639145,0.1432797586,0.1432797586,0.1432797586,2.663000813,2.663000813,2.663000813,0,0,0,195.0113333
2024. 4. 3 오전 12:00:00,189.8821763,174.6497315,217.4101285,169.8045942,210.5418652,5.292400279,5.292400279,5.292400279,2.360639145,2.360639145,2.360639145,0.1506695243,0.1506695243,0.1506695243,2.78109161,2.78109161,2.78109161,0,0,0,195.1745766
2024. 4. 9 오전 12:00:00,190.1087527,174.2221038,219.0967888,168.0926269,212.681992,5.730644045,5.730644045,5.730644045,2.360639145,2.360639145,2.360639145,0.1432797586,0.1432797586,0.1432797586,3.226725141,3.226725141,3.226725141,0,0,0,195.8393967
2024. 4. 10 오전 12:00:00,190.1465154,173.7780075,219.6258121,167.773363,213.139874,5.781658616,5.781658616,5.781658616,2.360639145,2.360639145,2.360639145,0.1506695243,0.1506695243,0.1506695243,3.270349947,3.270349947,3.270349947,0,0,0,195.928174
2024. 4. 12 오전 12:00:00,190.2220409,173.5389354,220.8591525,166.5604152,214.6767751,5.828079389,5.828079389,5.828079389,2.360639145,2.360639145,2.360639145,0.1317522295,0.1317522295,0.1317522295,3.335688014,3.335688014,3.335688014,0,0,0,196.0501202
2024. 4. 16 오전 12:00:00,190.3730918,170.884058,222.5554383,165.9904077,215.8993782,5.858376951,5.858376951,5.858376951,2.360639145,2.360639145,2.360639145,0.1432797586,0.1432797586,0.1432797586,3.354458048,3.354458048,3.354458048,0,0,0,196.2314687
2024. 4. 17 오전 12:00:00,190.4108545,171.3181789,223.3358598,165.4702656,216.4753554,5.838073718,5.838073718,5.838073718,2.360639145,2.360639145,2.360639145,0.1506695243,0.1506695243,0.1506695243,3.326765049,3.326765049,3.326765049,0,0,0,196.2489282
2024. 4. 19 오전 12:00:00,190.4863799,170.4579949,224.7049974,164.3158674,217.9717433,5.710596425,5.710596425,5.710596425,2.360639145,2.360639145,2.360639145,0.1317522295,0.1317522295,0.1317522295,3.218205051,3.218205051,3.218205051,0,0,0,196.1969764
2024. 4. 23 오전 12:00:00,190.6374309,166.9485971,224.6971262,163.240167,219.4792863,5.234978954,5.234978954,5.234978954,2.360639145,2.360639145,2.360639145,0.1432797586,0.1432797586,0.1432797586,2.73106005,2.73106005,2.73106005,0,0,0,195.8724098
2024. 4. 24 오전 12:00:00,190.6751936,166.5771254,225.7501739,162.5611108,220.27536,5.05487799,5.05487799,5.05487799,2.360639145,2.360639145,2.360639145,0.1506695243,0.1506695243,0.1506695243,2.54356932,2.54356932,2.54356932,0,0,0,195.7300716
2024. 5. 3 오전 12:00:00,191.0150581,161.1699253,227.2171252,158.5011738,224.9008176,2.199587507,2.199587507,2.199587507,2.360639145,2.360639145,2.360639145,0.1317522295,0.1317522295,0.1317522295,-0.2928038674,-0.2928038674,-0.2928038674,0,0,0,193.2146456
2024. 5. 6 오전 12:00:00,191.1283463,159.9462078,227.0393504,158.1200305,225.7791455,1.015335335,1.015335335,1.015335335,2.360639145,2.360639145,2.360639145,0.1609066514,0.1609066514,0.1609066514,-1.506210462,-1.506210462,-1.506210462,0,0,0,192.1436817
2024. 5. 7 오전 12:00:00,191.1661091,158.8129498,226.7098947,157.6136234,226.5593063,0.5983332738,0.5983332738,0.5983332738,2.360639145,2.360639145,2.360639145,0.1432797586,0.1432797586,0.1432797586,-1.90558563,-1.90558563,-1.90558563,0,0,0,191.7644423
2024. 5. 10 오전 12:00:00,191.2793972,155.0249493,227.1679424,156.0655475,227.9548577,-0.5285643004,-0.5285643004,-0.5285643004,2.360639145,2.360639145,2.360639145,0.1317522295,0.1317522295,0.1317522295,-3.020955675,-3.020955675,-3.020955675,0,0,0,190.7508329
2024. 5. 13 오전 12:00:00,191.3926854,154.785202,227.0853124,155.7206077,228.4992118,-1.398476347,-1.398476347,-1.398476347,2.360639145,2.360639145,2.360639145,0.1609066514,0.1609066514,0.1609066514,-3.920022144,-3.920022144,-3.920022144,0,0,0,189.9942091
2024. 5. 14 오전 12:00:00,191.4304481,153.7989007,229.2028858,155.4263483,229.0477594,-1.650846171,-1.650846171,-1.650846171,2.360639145,2.360639145,2.360639145,0.1432797586,0.1432797586,0.1432797586,-4.154765075,-4.154765075,-4.154765075,0,0,0,189.779602
2024. 5. 16 오전 12:00:00,191.5059736,151.6669076,228.7434476,154.2395407,230.4036742,-2.148287782,-2.148287782,-2.148287782,2.360639145,2.360639145,2.360639145,0.003552591737,0.003552591737,0.003552591737,-4.512479519,-4.512479519,-4.512479519,0,0,0,189.3576858
2024. 5. 17 오전 12:00:00,191.5437363,150.4458467,230.7627995,153.9864579,230.7880974,-2.140571303,-2.140571303,-2.140571303,2.360639145,2.360639145,2.360639145,0.1317522295,0.1317522295,0.1317522295,-4.632962678,-4.632962678,-4.632962678,0,0,0,189.403165
2024. 5. 20 오전 12:00:00,191.6570245,150.6575039,229.364207,153.6518574,231.2558603,-2.239141175,-2.239141175,-2.239141175,2.360639145,2.360639145,2.360639145,0.1609066514,0.1609066514,0.1609066514,-4.760686972,-4.760686972,-4.760686972,0,0,0,189.4178833
2024. 5. 21 오전 12:00:00,191.6947872,150.8205638,232.4489216,152.8002398,231.7872087,-2.225370777,-2.225370777,-2.225370777,2.360639145,2.360639145,2.360639145,0.1432797586,0.1432797586,0.1432797586,-4.729289681,-4.729289681,-4.729289681,0,0,0,189.4694165
2024. 5. 23 오전 12:00:00,191.7703127,147.2519445,229.6027542,151.6517573,232.8438303,-2.204940965,-2.204940965,-2.204940965,2.360639145,2.360639145,2.360639145,0.003552591737,0.003552591737,0.003552591737,-4.569132702,-4.569132702,-4.569132702,0,0,0,189.5653717
2024. 5. 24 오전 12:00:00,191.8080754,148.7125165,231.9172113,151.1615278,233.5683041,-1.954339611,-1.954339611,-1.954339611,2.360639145,2.360639145,2.360639145,0.1317522295,0.1317522295,0.1317522295,-4.446730985,-4.446730985,-4.446730985,0,0,0,189.8537358
2024. 5. 30 오전 12:00:00,192.0346518,148.8896474,236.2881808,150.4642617,236.292007,-1.002427768,-1.002427768,-1.002427768,2.360639145,2.360639145,2.360639145,0.003552591737,0.003552591737,0.003552591737,-3.366619505,-3.366619505,-3.366619505,0,0,0,191.032224
2024. 5. 31 오전 12:00:00,192.0724145,147.6515879,237.7963598,150.2715919,236.794548,-0.6748694493,-0.6748694493,-0.6748694493,2.360639145,2.360639145,2.360639145,0.1317522295,0.1317522295,0.1317522295,-3.167260824,-3.167260824,-3.167260824,0,0,0,191.3975451
2024. 6. 3 오전 12:00:00,192.1857027,149.2811129,235.5135907,149.7317149,237.3340871,-0.08617534642,-0.08617534642,-0.08617534642,2.360639145,2.360639145,2.360639145,0.1609066514,0.1609066514,0.1609066514,-2.607721143,-2.607721143,-2.607721143,0,0,0,192.0995274
2024. 6. 6 오전 12:00:00,192.2989909,148.2154419,240.333646,147.1806171,238.6964638,0.2117454752,0.2117454752,0.2117454752,2.360639145,2.360639145,2.360639145,0.003552591737,0.003552591737,0.003552591737,-2.152446262,-2.152446262,-2.152446262,0,0,0,192.5107364
2024. 6. 7 오전 12:00:00,192.3367536,147.3051008,240.8298531,145.45272,239.3177176,0.4636004362,0.4636004362,0.4636004362,2.360639145,2.360639145,2.360639145,0.1317522295,0.1317522295,0.1317522295,-2.028790939,-2.028790939,-2.028790939,0,0,0,192.8003541
2024. 6. 10 오전 12:00:00,192.4500418,146.7748531,243.465924,144.9598438,240.7699555,0.7859182112,0.7859182112,0.7859182112,2.360639145,2.360639145,2.360639145,0.1609066514,0.1609066514,0.1609066514,-1.735627585,-1.735627585,-1.735627585,0,0,0,193.23596
2024. 6. 12 오전 12:00:00,192.5255673,145.1347423,242.9991885,144.1129639,243.4398791,0.9235707322,0.9235707322,0.9235707322,2.360639145,2.360639145,2.360639145,0.1506695243,0.1506695243,0.1506695243,-1.587737937,-1.587737937,-1.587737937,0,0,0,193.449138
2024. 6. 13 오전 12:00:00,192.56333,145.1013541,244.0149336,143.5182431,243.9634738,0.8437335296,0.8437335296,0.8437335296,2.360639145,2.360639145,2.360639145,0.003552591737,0.003552591737,0.003552591737,-1.520458207,-1.520458207,-1.520458207,0,0,0,193.4070635
2024. 6. 17 오전 12:00:00,192.7143809,142.5913761,247.1999033,142.5598436,244.5427742,1.301939241,1.301939241,1.301939241,2.360639145,2.360639145,2.360639145,0.1609066514,0.1609066514,0.1609066514,-1.219606555,-1.219606555,-1.219606555,0,0,0,194.0163201
2024. 6. 19 오전 12:00:00,192.7899064,140.6268763,247.4053598,141.2040258,246.0642263,1.509252998,1.509252998,1.509252998,2.360639145,2.360639145,2.360639145,0.1506695243,0.1506695243,0.1506695243,-1.002055671,-1.002055671,-1.002055671,0,0,0,194.2991594
2024. 6. 20 오전 12:00:00,192.8276691,140.6916356,249.118579,141.0264037,247.3025705,1.498923354,1.498923354,1.498923354,2.360639145,2.360639145,2.360639145,0.003552591737,0.003552591737,0.003552591737,-0.8652683826,-0.8652683826,-0.8652683826,0,0,0,194.3265924
2024. 6. 24 오전 12:00:00,192.97872,139.8062107,251.0159653,140.2312968,248.9547386,2.444553893,2.444553893,2.444553893,2.360639145,2.360639145,2.360639145,0.1609066514,0.1609066514,0.1609066514,-0.07699190393,-0.07699190393,-0.07699190393,0,0,0,195.4232739
2024. 6. 26 오전 12:00:00,193.0542455,142.9837998,252.8698165,138.9355352,250.694689,2.990203152,2.990203152,2.990203152,2.360639145,2.360639145,2.360639145,0.1506695243,0.1506695243,0.1506695243,0.4788944828,0.4788944828,0.4788944828,0,0,0,196.0444486
2024. 6. 27 오전 12:00:00,193.0920082,140.812607,254.670438,138.1248873,251.525014,3.16170434,3.16170434,3.16170434,2.360639145,2.360639145,2.360639145,0.003552591738,0.003552591738,0.003552591738,0.7975126027,0.7975126027,0.7975126027,0,0,0,196.2537125
2024. 7. 3 오전 12:00:00,193.3185845,139.4981533,259.4349491,135.3981329,253.773296,5.673151661,5.673151661,5.673151661,2.360639145,2.360639145,2.360639145,0.1506695243,0.1506695243,0.1506695243,3.161842992,3.161842992,3.161842992,0,0,0,198.9917362
2024. 7. 9 오전 12:00:00,193.5451609,140.5055411,265.581054,134.0000921,256.4402983,8.249030818,8.249030818,8.249030818,2.360639145,2.360639145,2.360639145,0.1432797586,0.1432797586,0.1432797586,5.745111914,5.745111914,5.745111914,0,0,0,201.7941917
2024. 7. 10 오전 12:00:00,193.5829236,140.3501034,267.0874496,133.2519583,257.2983664,8.640949845,8.640949845,8.640949845,2.360639145,2.360639145,2.360639145,0.1506695243,0.1506695243,0.1506695243,6.129641175,6.129641175,6.129641175,0,0,0,202.2238735
2024. 7. 16 오전 12:00:00,193.8095,140.4871425,271.5649212,130.2555003,260.3720121,10.28836757,10.28836757,10.28836757,2.360639145,2.360639145,2.360639145,0.1432797586,0.1432797586,0.1432797586,7.784448661,7.784448661,7.784448661,0,0,0,204.0978676
2024. 7. 17 오전 12:00:00,193.8472627,139.2119979,272.6632891,129.9532345,261.0304769,10.43557711,10.43557711,10.43557711,2.360639145,2.360639145,2.360639145,0.1506695243,0.1506695243,0.1506695243,7.924268437,7.924268437,7.924268437,0,0,0,204.2828398
2024. 7. 23 오전 12:00:00,194.0738391,136.6954053,274.7755365,126.8684589,264.7982948,10.34879825,10.34879825,10.34879825,2.360639145,2.360639145,2.360639145,0.1432797586,0.1432797586,0.1432797586,7.844879344,7.844879344,7.844879344,0,0,0,204.4226374
2024. 7. 24 오전 12:00:00,194.1116018,133.9507582,276.3355621,125.7135298,265.3206677,10.19705227,10.19705227,10.19705227,2.360639145,2.360639145,2.360639145,0.1506695243,0.1506695243,0.1506695243,7.6857436,7.6857436,7.6857436,0,0,0,204.3086541
2024. 7. 26 오전 12:00:00,194.1871273,132.8347414,279.1649437,124.4016527,267.7545864,9.752692023,9.752692023,9.752692023,2.360639145,2.360639145,2.360639145,0.1317522295,0.1317522295,0.1317522295,7.260300648,7.260300648,7.260300648,0,0,0,203.9398193
2024. 7. 30 오전 12:00:00,194.3381782,132.5649562,279.0927572,123.9973839,269.5895239,8.574608437,8.574608437,8.574608437,2.360639145,2.360639145,2.360639145,0.1432797586,0.1432797586,0.1432797586,6.070689533,6.070689533,6.070689533,0,0,0,202.9127866
2024. 7. 31 오전 12:00:00,194.3759409,132.1353181,277.8082191,123.4030677,270.2362723,8.235487049,8.235487049,8.235487049,2.360639145,2.360639145,2.360639145,0.1506695243,0.1506695243,0.1506695243,5.724178379,5.724178379,5.724178379,0,0,0,202.611428
2024. 8. 2 오전 12:00:00,194.4514664,128.2141532,279.7626828,121.1755752,271.6481639,7.492220187,7.492220187,7.492220187,2.360639145,2.360639145,2.360639145,0.1317522295,0.1317522295,0.1317522295,4.999828812,4.999828812,4.999828812,0,0,0,201.9436866
2024. 8. 6 오전 12:00:00,194.6025173,124.5677548,280.2560627,119.9644086,274.2414432,6.037716828,6.037716828,6.037716828,2.360639145,2.360639145,2.360639145,0.1432797586,0.1432797586,0.1432797586,3.533797924,3.533797924,3.533797924,0,0,0,200.6402341
2024. 8. 7 오전 12:00:00,194.64028,121.7709378,281.2499773,119.2845214,275.134552,5.695619031,5.695619031,5.695619031,2.360639145,2.360639145,2.360639145,0.1506695243,0.1506695243,0.1506695243,3.184310362,3.184310362,3.184310362,0,0,0,200.3358991
