ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,holidays,holidays_lower,holidays_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2022-02-09,165.0934200004235,167.8268078919167,176.46901805122752,165.0934200004235,165.0934200004235,7.220115279507213,7.220115279507213,7.220115279507213,0.011747368328192767,0.011747368328192767,0.011747368328192767,0.0,0.0,0.0,0.05401170340013425,0.05401170340013425,0.05401170340013425,7.154356207778886,7.154356207778886,7.154356207778886,0.0,0.0,0.0,172.3135352799307
2022-02-10,165.22872971521218,167.4069622892851,176.42178059761034,165.22872971521218,165.22872971521218,6.803478084838381,6.803478084838381,6.803478084838381,0.011747368328192051,0.011747368328192051,0.011747368328192051,0.0,0.0,0.0,-0.09775296194810325,-0.09775296194810325,-0.09775296194810325,6.889483678458291,6.889483678458291,6.889483678458291,0.0,0.0,0.0,172.03220780005057
2022-02-11,165.3640394300009,167.35392876815342,176.83880294977226,165.3640394300009,165.3640394300009,6.554864577011289,6.554864577011289,6.554864577011289,0.011747368328191295,0.011747368328191295,0.011747368328191295,0.0,0.0,0.0,0.002455032632799188,0.002455032632799188,0.002455032632799188,6.540662176050299,6.540662176050299,6.540662176050299,0.0,0.0,0.0,171.9189040070122
2022-02-14,165.769968574367,166.3296822831482,175.48505876946786,165.769968574367,165.769968574367,5.009665407870149,5.009665407870149,5.009665407870149,0.011747368328191883,0.011747368328191883,0.011747368328191883,0.0,0.0,0.0,-0.02630716485149984,-0.02630716485149984,-0.02630716485149984,5.024225204393458,5.024225204393458,5.024225204393458,0.0,0.0,0.0,170.77963398223716
2022-02-15,165.9052782891557,165.61962595377395,174.84052444207066,165.9052782891557,165.9052782891557,4.462218662552175,4.462218662552175,4.462218662552175,0.011747368328191128,0.011747368328191128,0.011747368328191128,0.0,0.0,0.0,0.07052787227361945,0.07052787227361945,0.07052787227361945,4.379943421950364,4.379943421950364,4.379943421950364,0.0,0.0,0.0,170.36749695170786
2022-02-16,166.0405880039444,165.24128148406226,174.24180580825407,166.0405880039444,166.0405880039444,3.7439349724451327,3.7439349724451327,3.7439349724451327,0.011747368328191779,0.011747368328191779,0.011747368328191779,0.0,0.0,0.0,0.05401170340029176,0.05401170340029176,0.05401170340029176,3.6781759007166497,3.6781759007166497,3.6781759007166497,0.0,0.0,0.0,169.78452297638955
2022-02-17,166.17589771873307,164.74275665501253,173.1967047349177,166.17589771873307,166.17589771873307,2.8415999135082406,2.8415999135082406,2.8415999135082406,0.011747368328191064,0.011747368328191064,0.011747368328191064,0.0,0.0,0.0,-0.09775296194828491,-0.09775296194828491,-0.09775296194828491,2.9276055071283342,2.9276055071283342,2.9276055071283342,0.0,0.0,0.0,169.01749763224132
2022-02-18,166.3112074335218,163.40854168126086,172.7607217593547,166.3112074335218,166.3112074335218,2.15192765991993,2.15192765991993,2.15192765991993,0.011747368328191716,0.011747368328191716,0.011747368328191716,0.0,0.0,0.0,0.0024550326328535085,0.0024550326328535085,0.0024550326328535085,2.1377252589588847,2.1377252589588847,2.1377252589588847,0.0,0.0,0.0,168.4631350934417
2022-02-22,166.85244629267658,161.32852626545287,170.23899775530066,166.85244629267658,166.85244629267658,-1.1244468461621882,-1.1244468461621882,-1.1244468461621882,0.011747368328191548,0.011747368328191548,0.011747368328191548,0.0,0.0,0.0,0.07052787227360414,0.07052787227360414,0.07052787227360414,-1.2067220867639838,-1.2067220867639838,-1.2067220867639838,0.0,0.0,0.0,165.7279994465144
2022-02-23,166.9877560074653,160.53181327043487,169.33427528178873,166.9877560074653,166.9877560074653,-1.969373283352595,-1.969373283352595,-1.969373283352595,0.0117473683281922,0.0117473683281922,0.0117473683281922,0.0,0.0,0.0,0.05401170340005228,0.05401170340005228,0.05401170340005228,-2.03513235508084,-2.03513235508084,-2.03513235508084,0.0,0.0,0.0,165.0183827241127
2022-02-24,167.12306572225398,159.83347574118102,168.76912271028684,167.12306572225398,167.12306572225398,-2.9252334848807147,-2.9252334848807147,-2.9252334848807147,0.011747368328191485,0.011747368328191485,0.011747368328191485,0.0,0.0,0.0,-0.09775296194822491,-0.09775296194822491,-0.09775296194822491,-2.8392278912606814,-2.8392278912606814,-2.8392278912606814,0.0,0.0,0.0,164.19783223737326
2022-02-25,167.25929712517384,159.27623167498143,168.65275968047274,167.25929712517384,167.25929712517384,-3.594890886937897,-3.594890886937897,-3.594890886937897,0.011747368328192138,0.011747368328192138,0.011747368328192138,0.0,0.0,0.0,0.002455032632927058,0.002455032632927058,0.002455032632927058,-3.6090932878990167,-3.6090932878990167,-3.6090932878990167,0.0,0.0,0.0,163.66440623823596
2022-02-28,167.6679913339333,157.3525426152355,166.38164370813135,167.6679913339333,167.6679913339333,-5.639844812608498,-5.639844812608498,-5.639844812608498,0.011747368328191317,0.011747368328191317,0.011747368328191317,0.0,0.0,0.0,-0.026307164851276675,-0.026307164851276675,-0.026307164851276675,-5.625285016085413,-5.625285016085413,-5.625285016085413,0.0,0.0,0.0,162.0281465213248
2022-03-01,167.8042227368531,157.5199418490263,166.45068835203503,167.8042227368531,167.8042227368531,-6.092619926200479,-6.092619926200479,-6.092619926200479,0.01174736832819197,0.01174736832819197,0.01174736832819197,0.0,0.0,0.0,0.07052787227382572,0.07052787227382572,0.07052787227382572,-6.1748951668024965,-6.1748951668024965,-6.1748951668024965,0.0,0.0,0.0,161.7116028106526
2022-03-02,167.94045413977295,157.0801790761373,165.6806488980769,167.94045413977295,167.94045413977295,-6.58792571395,-6.58792571395,-6.58792571395,0.011747368328192622,0.011747368328192622,0.011747368328192622,0.0,0.0,0.0,0.05401170340001128,0.05401170340001128,0.05401170340001128,-6.6536847856782035,-6.6536847856782035,-6.6536847856782035,0.0,0.0,0.0,161.35252842582295
2022-03-03,168.07668554269276,156.64959849379525,165.58338764689466,168.07668554269276,168.07668554269276,-7.14370737439515,-7.14370737439515,-7.14370737439515,0.011747368328191905,0.011747368328191905,0.011747368328191905,0.0,0.0,0.0,-0.09775296194810218,-0.09775296194810218,-0.09775296194810218,-7.05770178077524,-7.05770178077524,-7.05770178077524,0.0,0.0,0.0,160.9329781682976
2022-03-04,168.2129169456126,156.30322260375425,165.13701084215674,168.2129169456126,168.2129169456126,-7.370055545897964,-7.370055545897964,-7.370055545897964,0.011747368328192558,0.011747368328192558,0.011747368328192558,0.0,0.0,0.0,0.002455032632981379,0.002455032632981379,0.002455032632981379,-7.3842579468591385,-7.3842579468591385,-7.3842579468591385,0.0,0.0,0.0,160.84286139971462
2022-03-07,168.62161115437206,156.21215281048993,165.60690303718246,168.62161115437206,168.62161115437206,-7.905784325933898,-7.905784325933898,-7.905784325933898,0.011747368328191737,0.011747368328191737,0.011747368328191737,0.0,0.0,0.0,-0.026307164851393405,-0.026307164851393405,-0.026307164851393405,-7.891224529410697,-7.891224529410697,-7.891224529410697,0.0,0.0,0.0,160.71582682843817
2022-03-08,168.75784255729187,156.25685539552526,165.38935006448582,168.75784255729187,168.75784255729187,-7.823796353340604,-7.823796353340604,-7.823796353340604,0.01174736832819239,0.01174736832819239,0.01174736832819239,0.0,0.0,0.0,0.07052787227381042,0.07052787227381042,0.07052787227381042,-7.906071593942605,-7.906071593942605,-7.906071593942605,0.0,0.0,0.0,160.93404620395125
2022-03-09,168.8940739602117,156.63567301258257,165.38911500451584,168.8940739602117,168.8940739602117,-7.782604245379991,-7.782604245379991,-7.782604245379991,0.011747368328191675,0.011747368328191675,0.011747368328191675,0.0,0.0,0.0,0.054011703400444915,0.054011703400444915,0.054011703400444915,-7.8483633171086264,-7.8483633171086264,-7.8483633171086264,0.0,0.0,0.0,161.1114697148317
2022-03-10,169.03030536313153,156.90990962452634,165.66631897927178,169.03030536313153,169.03030536313153,-7.808297885897642,-7.808297885897642,-7.808297885897642,0.01174736832819092,0.01174736832819092,0.01174736832819092,0.0,0.0,0.0,-0.097752961948163,-0.097752961948163,-0.097752961948163,-7.72229229227767,-7.72229229227767,-7.72229229227767,0.0,0.0,0.0,161.2220074772339
2022-03-11,169.16653676605134,157.1924902592751,165.9170682767638,169.16653676605134,169.16653676605134,-7.518672633887726,-7.518672633887726,-7.518672633887726,0.01174736832819157,0.01174736832819157,0.01174736832819157,0.0,0.0,0.0,0.0024550326330741476,0.0024550326330741476,0.0024550326330741476,-7.532875034848991,-7.532875034848991,-7.532875034848991,0.0,0.0,0.0,161.64786413216362
2022-03-14,169.57523097481084,158.60886982448787,167.54653706568263,169.57523097481084,169.57523097481084,-6.65872227327384,-6.65872227327384,-6.65872227327384,0.01174736832819216,0.01174736832819216,0.01174736832819216,0.0,0.0,0.0,-0.02630716485161012,-0.02630716485161012,-0.02630716485161012,-6.644162476750423,-6.644162476750423,-6.644162476750423,0.0,0.0,0.0,162.916508701537
2022-03-15,169.71214218792264,159.1062643303196,167.9314270560735,169.71214218792264,169.71214218792264,-6.180819767431263,-6.180819767431263,-6.180819767431263,0.01174736832819281,0.01174736832819281,0.01174736832819281,0.0,0.0,0.0,0.070527872274032,0.070527872274032,0.070527872274032,-6.263095008033488,-6.263095008033488,-6.263095008033488,0.0,0.0,0.0,163.53132242049136
2022-03-16,169.84905340103447,159.7195340197942,168.44160293101996,169.84905340103447,169.84905340103447,-5.785382074453718,-5.785382074453718,-5.785382074453718,0.011747368328192096,0.011747368328192096,0.011747368328192096,0.0,0.0,0.0,0.05401170340040392,0.05401170340040392,0.05401170340040392,-5.851141146182314,-5.851141146182314,-5.851141146182314,0.0,0.0,0.0,164.06367132658076
2022-03-17,169.98596461414627,160.16325035171647,168.90458284368603,169.98596461414627,169.98596461414627,-5.501235716989289,-5.501235716989289,-5.501235716989289,0.01174736832819134,0.01174736832819134,0.01174736832819134,0.0,0.0,0.0,-0.09775296194822386,-0.09775296194822386,-0.09775296194822386,-5.415230123369256,-5.415230123369256,-5.415230123369256,0.0,0.0,0.0,164.48472889715697
2022-03-18,170.12287582725807,160.71085738296705,169.90724060717807,170.12287582725807,170.12287582725807,-4.947904666960771,-4.947904666960771,-4.947904666960771,0.01174736832819199,0.01174736832819199,0.01174736832819199,0.0,0.0,0.0,0.0024550326331284787,0.0024550326331284787,0.0024550326331284787,-4.9621070679220916,-4.9621070679220916,-4.9621070679220916,0.0,0.0,0.0,165.1749711602973
2022-03-21,170.53360946659353,162.4928820267443,170.97770267169412,170.53360946659353,170.53360946659353,-3.5762443147412446,-3.5762443147412446,-3.5762443147412446,0.011747368328191172,0.011747368328191172,0.011747368328191172,0.0,0.0,0.0,-0.02630716485149854,-0.02630716485149854,-0.02630716485149854,-3.561684518217937,-3.561684518217937,-3.561684518217937,0.0,0.0,0.0,166.9573651518523
2022-03-22,170.67052067970536,162.8906802074831,172.30865122554988,170.67052067970536,170.67052067970536,-3.017234281482105,-3.017234281482105,-3.017234281482105,0.011747368328191824,0.011747368328191824,0.011747368328191824,0.0,0.0,0.0,0.07052787227377984,0.07052787227377984,0.07052787227377984,-3.0995095220840763,-3.0995095220840763,-3.0995095220840763,0.0,0.0,0.0,167.65328639822326
2022-03-23,170.80743189281716,163.6971931316617,173.2706838073062,170.80743189281716,170.80743189281716,-2.581582560378595,-2.581582560378595,-2.581582560378595,0.011747368328191107,0.011747368328191107,0.011747368328191107,0.0,0.0,0.0,0.05401170340036293,0.05401170340036293,0.05401170340036293,-2.6473416321071492,-2.6473416321071492,-2.6473416321071492,0.0,0.0,0.0,168.22584933243857
2022-03-24,170.944343105929,164.4050103066032,173.7019106006206,170.944343105929,170.944343105929,-2.2948201624058253,-2.2948201624058253,-2.2948201624058253,0.01174736832819176,0.01174736832819176,0.01174736832819176,0.0,0.0,0.0,-0.09775296194816387,-0.09775296194816387,-0.09775296194816387,-2.208814568785853,-2.208814568785853,-2.208814568785853,0.0,0.0,0.0,168.64952294352318
2022-03-25,171.08125431904082,164.83142695803684,174.11457578596472,171.08125431904082,171.08125431904082,-1.7726756898884035,-1.7726756898884035,-1.7726756898884035,0.011747368328192412,0.011747368328192412,0.011747368328192412,0.0,0.0,0.0,0.0024550326328210696,0.0024550326328210696,0.0024550326328210696,-1.786878090849417,-1.786878090849417,-1.786878090849417,0.0,0.0,0.0,169.3085786291524
