ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Christmas Day,Christmas Day_lower,Christmas Day_upper,Christmas Day (observed),Christmas Day (observed)_lower,Christmas Day (observed)_upper,Columbus Day,Columbus Day_lower,Columbus Day_upper,Independence Day,Independence Day_lower,Independence Day_upper,Independence Day (observed),Independence Day (observed)_lower,Independence Day (observed)_upper,Juneteenth National Independence Day,Juneteenth National Independence Day_lower,Juneteenth National Independence Day_upper,Juneteenth National Independence Day (observed),Juneteenth National Independence Day (observed)_lower,Juneteenth National Independence Day (observed)_upper,Labor Day,Labor Day_lower,Labor Day_upper,Martin Luther King Jr. Day,Martin Luther King Jr. Day_lower,Martin Luther King Jr. Day_upper,Memorial Day,Memorial Day_lower,Memorial Day_upper,New Year's Day,New Year's Day_lower,New Year's Day_upper,New Year's Day (observed),New Year's Day (observed)_lower,New Year's Day (observed)_upper,Thanksgiving,Thanksgiving_lower,Thanksgiving_upper,Veterans Day,Veterans Day_lower,Veterans Day_upper,Veterans Day (observed),Veterans Day (observed)_lower,Veterans Day (observed)_upper,Washington's Birthday,Washington's Birthday_lower,Washington's Birthday_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,holidays,holidays_lower,holidays_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2023-05-15,174.4455347675462,167.35121447305488,176.21353594296903,174.4455347675462,174.4455347675462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6047725754667925,-2.6047725754667925,-2.6047725754667925,0.01174736832819124,0.01174736832819124,0.01174736832819124,0.0,0.0,0.0,-0.0263071648516112,-0.0263071648516112,-0.0263071648516112,-2.5902127789433727,-2.5902127789433727,-2.5902127789433727,0.0,0.0,0.0,171.8407621920794
2023-05-16,174.83258541609518,167.4919244500123,176.93901933701,174.83258541609518,174.83258541609518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.616416806056145,-2.616416806056145,-2.616416806056145,0.01174736832819189,0.01174736832819189,0.01174736832819189,0.0,0.0,0.0,0.0705278722738383,0.0705278722738383,0.0705278722738383,-2.6986920466581754,-2.6986920466581754,-2.6986920466581754,0.0,0.0,0.0,172.21616861003903
2023-05-17,175.21963606464408,167.98860437657996,176.78906177278853,175.21963606464408,175.21963606464408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7054379725919775,-2.7054379725919775,-2.7054379725919775,0.011747368328191175,0.011747368328191175,0.011747368328191175,0.0,0.0,0.0,0.05401170340054374,0.05401170340054374,0.05401170340054374,-2.7711970443207123,-2.7711970443207123,-2.7711970443207123,0.0,0.0,0.0,172.5141980920521
2023-05-18,175.60668671319303,168.24803046056172,177.36345287775697,175.60668671319303,175.60668671319303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.893015656019335,-2.893015656019335,-2.893015656019335,0.011747368328191825,0.011747368328191825,0.011747368328191825,0.0,0.0,0.0,-0.0977529619481032,-0.0977529619481032,-0.0977529619481032,-2.8070100623994234,-2.8070100623994234,-2.8070100623994234,0.0,0.0,0.0,172.71367105717368
2023-05-19,175.99373736174198,168.9300055786693,177.9416056352084,175.99373736174198,175.99373736174198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.791786116777948,-2.791786116777948,-2.791786116777948,0.011747368328192478,0.011747368328192478,0.011747368328192478,0.0,0.0,0.0,0.002455032633155226,0.002455032633155226,0.002455032633155226,-2.8059885177392956,-2.8059885177392956,-2.8059885177392956,0.0,0.0,0.0,173.20195124496402
2023-05-22,177.1548893073888,170.09655573137198,178.8452136687539,177.1548893073888,177.1548893073888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6033854329683592,-2.6033854329683592,-2.6033854329683592,0.011747368328191659,0.011747368328191659,0.011747368328191659,0.0,0.0,0.0,-0.026307164851499615,-0.026307164851499615,-0.026307164851499615,-2.5888256364450513,-2.5888256364450513,-2.5888256364450513,0.0,0.0,0.0,174.55150387442043
2023-05-23,177.54193995593775,170.61875203113274,179.83092111119007,177.54193995593775,177.54193995593775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.367665129290453,-2.367665129290453,-2.367665129290453,0.01174736832819231,0.01174736832819231,0.01174736832819231,0.0,0.0,0.0,0.07052787227405985,0.07052787227405985,0.07052787227405985,-2.4499403698927056,-2.4499403698927056,-2.4499403698927056,0.0,0.0,0.0,175.1742748266473
2023-05-24,177.92899060448664,171.19305624896901,180.00626207712364,177.92899060448664,177.92899060448664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2156055558313392,-2.2156055558313392,-2.2156055558313392,0.011747368328191595,0.011747368328191595,0.011747368328191595,0.0,0.0,0.0,0.05401170340030425,0.05401170340030425,0.05401170340030425,-2.281364627559835,-2.281364627559835,-2.281364627559835,0.0,0.0,0.0,175.7133850486553
2023-05-25,177.98251970150298,171.65873320341683,180.403771959718,177.98251970150298,177.98251970150298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.171791730288273,-2.171791730288273,-2.171791730288273,0.011747368328192249,0.011747368328192249,0.011747368328192249,0.0,0.0,0.0,-0.09775296194816405,-0.09775296194816405,-0.09775296194816405,-2.0857861366683013,-2.0857861366683013,-2.0857861366683013,0.0,0.0,0.0,175.8107279712147
2023-05-26,178.03604879851932,171.60873497748003,180.65748239079144,178.03604879851932,178.03604879851932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8519636000715418,-1.8519636000715418,-1.8519636000715418,0.01174736832819149,0.01174736832819149,0.01174736832819149,0.0,0.0,0.0,0.0024550326328478165,0.0024550326328478165,0.0024550326328478165,-1.8661660010325811,-1.8661660010325811,-1.8661660010325811,0.0,0.0,0.0,176.18408519844778
2023-05-30,178.25016518658472,172.8904412764772,181.94017793543847,178.25016518658472,178.25016518658472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7295373662078095,-0.7295373662078095,-0.7295373662078095,0.011747368328191364,0.011747368328191364,0.011747368328191364,0.0,0.0,0.0,0.07052787227359499,0.07052787227359499,0.07052787227359499,-0.8118126068095959,-0.8118126068095959,-0.8118126068095959,0.0,0.0,0.0,177.52062782037692
2023-05-31,178.3036942836011,172.90471355324388,182.33426738033882,178.3036942836011,178.3036942836011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.45488186262365066,-0.45488186262365066,-0.45488186262365066,0.011747368328192016,0.011747368328192016,0.011747368328192016,0.0,0.0,0.0,0.05401170340073789,0.05401170340073789,0.05401170340073789,-0.5206409343525806,-0.5206409343525806,-0.5206409343525806,0.0,0.0,0.0,177.84881242097745
2023-06-01,178.35722338061743,173.1667092004941,182.86125045905047,178.35722338061743,178.35722338061743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31067811438091586,-0.31067811438091586,-0.31067811438091586,0.011747368328192669,0.011747368328192669,0.011747368328192669,0.0,0.0,0.0,-0.09775296194810405,-0.09775296194810405,-0.09775296194810405,-0.2246725207610045,-0.2246725207610045,-0.2246725207610045,0.0,0.0,0.0,178.0465452662365
2023-06-02,178.4107524776338,173.91735773640022,183.03717642050964,178.4107524776338,178.4107524776338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08752508151749677,0.08752508151749677,0.08752508151749677,0.011747368328191912,0.011747368328191912,0.011747368328191912,0.0,0.0,0.0,0.0024550326329213666,0.0024550326329213666,0.0024550326329213666,0.07332268055638351,0.07332268055638351,0.07332268055638351,0.0,0.0,0.0,178.4982775591513
2023-06-05,178.57133976868283,174.98465290980366,184.02261242600161,178.57133976868283,178.57133976868283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9418319345971912,0.9418319345971912,0.9418319345971912,0.0117473683281925,0.0117473683281925,0.0117473683281925,0.0,0.0,0.0,-0.026307164851504753,-0.026307164851504753,-0.026307164851504753,0.9563917311205035,0.9563917311205035,0.9563917311205035,0.0,0.0,0.0,179.51317170328002
2023-06-06,178.6248688656992,175.26169242750282,184.51649011711459,178.6248688656992,178.6248688656992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.323495340156186,1.323495340156186,1.323495340156186,0.011747368328191784,0.011747368328191784,0.011747368328191784,0.0,0.0,0.0,0.07052787227381654,0.07052787227381654,0.07052787227381654,1.2412200995541778,1.2412200995541778,1.2412200995541778,0.0,0.0,0.0,179.9483642058554
2023-06-07,178.67839796271554,175.7043377434017,185.05389586445511,178.67839796271554,178.67839796271554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5850821007749025,1.5850821007749025,1.5850821007749025,0.011747368328191028,0.011747368328191028,0.011747368328191028,0.0,0.0,0.0,0.05401170340069689,0.05401170340069689,0.05401170340069689,1.5193230290460142,1.5193230290460142,1.5193230290460142,0.0,0.0,0.0,180.26348006349045
2023-06-08,178.7319270597319,175.6700395892035,184.80981995066713,178.7319270597319,178.7319270597319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7041257187716308,1.7041257187716308,1.7041257187716308,0.01174736832819168,0.01174736832819168,0.01174736832819168,0.0,0.0,0.0,-0.09775296194828571,-0.09775296194828571,-0.09775296194828571,1.7901313123917248,1.7901313123917248,1.7901313123917248,0.0,0.0,0.0,180.43605277850352
2023-06-09,178.78545615674827,176.19462086624355,185.71853949723453,178.78545615674827,178.78545615674827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0676744631389217,2.0676744631389217,2.0676744631389217,0.011747368328190965,0.011747368328190965,0.011747368328190965,0.0,0.0,0.0,0.002455032632994911,0.002455032632994911,0.002455032632994911,2.0534720621777356,2.0534720621777356,2.0534720621777356,0.0,0.0,0.0,180.8531306198872
2023-06-12,178.9460434477973,176.95976045214056,186.04556815874625,178.9460434477973,178.9460434477973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7878512753656715,2.7878512753656715,2.7878512753656715,0.011747368328192922,0.011747368328192922,0.011747368328192922,0.0,0.0,0.0,-0.026307164851621483,-0.026307164851621483,-0.026307164851621483,2.8024110718890993,2.8024110718890993,2.8024110718890993,0.0,0.0,0.0,181.733894723163
2023-06-13,178.99957254481367,178.0067576675009,186.65468981952196,178.99957254481367,178.99957254481367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1234468704866343,3.1234468704866343,3.1234468704866343,0.011747368328192205,0.011747368328192205,0.011747368328192205,0.0,0.0,0.0,0.07052787227380125,0.07052787227380125,0.07052787227380125,3.04117162988464,3.04117162988464,3.04117162988464,0.0,0.0,0.0,182.12301941530032
2023-06-14,179.05310164183,177.55156739698936,187.1130790956955,179.05310164183,179.05310164183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.342276977086766,3.342276977086766,3.342276977086766,0.01174736832819145,0.01174736832819145,0.01174736832819145,0.0,0.0,0.0,0.05401170340065589,0.05401170340065589,0.05401170340065589,3.276517905357918,3.276517905357918,3.276517905357918,0.0,0.0,0.0,182.39537861891677
2023-06-15,179.10663073884638,178.28562700828502,187.07447507548352,179.10663073884638,179.10663073884638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.423923985193924,3.423923985193924,3.423923985193924,0.011747368328192101,0.011747368328192101,0.011747368328192101,0.0,0.0,0.0,-0.09775296194822573,-0.09775296194822573,-0.09775296194822573,3.509929578813957,3.509929578813957,3.509929578813957,0.0,0.0,0.0,182.53055472404031
2023-06-16,179.16015983586271,178.54560392883977,187.05041619877179,179.16015983586271,179.16015983586271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.757181817837046,3.757181817837046,3.757181817837046,0.011747368328191385,0.011747368328191385,0.011747368328191385,0.0,0.0,0.0,0.0024550326326875124,0.0024550326326875124,0.0024550326326875124,3.7429794168761665,3.7429794168761665,3.7429794168761665,0.0,0.0,0.0,182.91734165369976
2023-06-20,179.37427622392815,179.6044896758219,188.81087181847334,179.37427622392815,179.37427622392815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.78515288808592,4.78515288808592,4.78515288808592,0.011747368328191218,0.011747368328191218,0.011747368328191218,0.0,0.0,0.0,0.07052787227378596,0.07052787227378596,0.07052787227378596,4.702877647483944,4.702877647483944,4.702877647483944,0.0,0.0,0.0,184.15942911201407
2023-06-21,179.4278053209445,179.6560899475432,189.22872836201998,179.4278053209445,179.4278053209445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.022513202666333,5.022513202666333,5.022513202666333,0.01174736832819187,0.01174736832819187,0.01174736832819187,0.0,0.0,0.0,0.0540117034004164,0.0540117034004164,0.0540117034004164,4.956754130937724,4.956754130937724,4.956754130937724,0.0,0.0,0.0,184.45031852361083
2023-06-22,179.48133441796082,180.33997994846348,189.34367872545468,179.48133441796082,179.48133441796082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.132338447617424,5.132338447617424,5.132338447617424,0.011747368328192523,0.011747368328192523,0.011747368328192523,0.0,0.0,0.0,-0.097752961948103,-0.097752961948103,-0.097752961948103,5.2183440412373345,5.2183440412373345,5.2183440412373345,0.0,0.0,0.0,184.61367286557825
2023-06-23,179.5348635149772,180.5535625042589,189.5210028106388,179.5348635149772,179.5348635149772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.502480565387813,5.502480565387813,5.502480565387813,0.011747368328191806,0.011747368328191806,0.011747368328191806,0.0,0.0,0.0,0.002455032632741828,0.002455032632741828,0.002455032632741828,5.48827816442688,5.48827816442688,5.48827816442688,0.0,0.0,0.0,185.03734408036502
2023-06-26,179.69545080602623,181.55949968296557,190.36391720544535,179.69545080602623,179.69545080602623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3351022818335245,6.3351022818335245,6.3351022818335245,0.011747368328190986,0.011747368328190986,0.011747368328190986,0.0,0.0,0.0,-0.02630716485149831,-0.02630716485149831,-0.02630716485149831,6.349662078356832,6.349662078356832,6.349662078356832,0.0,0.0,0.0,186.03055308785974
2023-06-27,179.7489799030426,181.95667026272284,190.92569683348782,179.7489799030426,179.7489799030426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7350434426719445,6.7350434426719445,6.7350434426719445,0.01174736832819164,0.01174736832819164,0.01174736832819164,0.0,0.0,0.0,0.07052787227355792,0.07052787227355792,0.07052787227355792,6.652768202070196,6.652768202070196,6.652768202070196,0.0,0.0,0.0,186.48402334571455
2023-06-28,179.80250900005893,182.18568729368636,191.0951964832087,179.80250900005893,179.80250900005893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0281318483390525,7.0281318483390525,7.0281318483390525,0.011747368328192292,0.011747368328192292,0.011747368328192292,0.0,0.0,0.0,0.05401170340017691,0.05401170340017691,0.05401170340017691,6.962372776610682,6.962372776610682,6.962372776610682,0.0,0.0,0.0,186.830640848398
2023-06-29,179.8560380970753,182.18900915164883,191.39901956198878,179.8560380970753,179.8560380970753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.191056455161092,7.191056455161092,7.191056455161092,0.011747368328191536,0.011747368328191536,0.011747368328191536,0.0,0.0,0.0,-0.09775296194816382,-0.09775296194816382,-0.09775296194816382,7.277062048781065,7.277062048781065,7.277062048781065,0.0,0.0,0.0,187.0470945522364
2023-06-30,179.90956719409164,182.81413498600224,192.234955423307,179.90956719409164,179.90956719409164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.609300271381996,7.609300271381996,7.609300271381996,0.01174736832819082,0.01174736832819082,0.01174736832819082,0.0,0.0,0.0,0.0024550326328345905,0.0024550326328345905,0.0024550326328345905,7.59509787042097,7.59509787042097,7.59509787042097,0.0,0.0,0.0,187.51886746547362
2023-07-03,180.0701544851407,183.87585161461755,193.00870322623504,180.0701544851407,180.0701544851407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.533054977019301,8.533054977019301,8.533054977019301,0.011747368328191407,0.011747368328191407,0.011747368328191407,0.0,0.0,0.0,-0.026307164851386726,-0.026307164851386726,-0.026307164851386726,8.547614773542497,8.547614773542497,8.547614773542497,0.0,0.0,0.0,188.60320946216
2023-07-05,180.1772126791734,184.75877779380562,194.05859787229562,180.1772126791734,180.1772126791734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.221398926367709,9.221398926367709,9.221398926367709,0.011747368328192714,0.011747368328192714,0.011747368328192714,0.0,0.0,0.0,0.054011703400135926,0.054011703400135926,0.054011703400135926,9.15563985463938,9.15563985463938,9.15563985463938,0.0,0.0,0.0,189.3986116055411
